"Date","Price","Open","High","Low","Vol.","Change %"
"03/04/2020","796.00","796.00","796.00","796.00","","0.00%"
"03/03/2020","796.00","796.00","796.00","796.00","","0.00%"
"03/02/2020","796.00","796.00","796.00","796.00","","0.00%"
"02/28/2020","796.00","796.00","796.00","796.00","","-1.24%"
"02/27/2020","806.00","806.00","806.00","806.00","","-1.35%"
"02/26/2020","817.00","817.00","817.00","817.00","","-3.88%"
"02/25/2020","850.00","850.00","850.00","850.00","","-1.39%"
"02/24/2020","862.00","862.00","862.00","862.00","","-0.35%"
"02/21/2020","865.00","865.00","865.00","865.00","","-0.57%"
"02/20/2020","870.00","870.00","870.00","870.00","","-0.23%"
"02/19/2020","872.00","872.00","872.00","872.00","","0.11%"
"02/18/2020","871.00","871.00","871.00","871.00","","0.00%"
"02/17/2020","871.00","871.00","871.00","871.00","","0.69%"
"02/14/2020","865.00","865.00","865.00","865.00","","1.17%"
"02/13/2020","855.00","855.00","855.00","855.00","","0.94%"
"02/12/2020","847.00","847.00","847.00","847.00","","0.83%"
"02/11/2020","840.00","840.00","840.00","840.00","","2.94%"
"02/10/2020","816.00","816.00","816.00","816.00","","1.62%"
"02/07/2020","803.00","803.00","803.00","803.00","","0.88%"
"02/06/2020","796.00","796.00","796.00","796.00","","-0.25%"
"02/05/2020","798.00","798.00","798.00","798.00","","-0.62%"
"02/04/2020","803.00","803.00","803.00","803.00","","-5.53%"
"02/03/2020","850.00","850.00","850.00","850.00","","-3.63%"
"01/31/2020","882.00","882.00","882.00","882.00","","-5.57%"
"01/30/2020","934.00","934.00","934.00","934.00","","-10.71%"
"01/29/2020","1,046.00","1,046.00","1,046.00","1,046.00","","-4.30%"
"01/28/2020","1,093.00","1,093.00","1,093.00","1,093.00","","-5.12%"
"01/27/2020","1,152.00","1,152.00","1,152.00","1,152.00","","-3.19%"
"01/24/2020","1,190.00","1,190.00","1,190.00","1,190.00","","-1.49%"
"01/23/2020","1,208.00","1,208.00","1,208.00","1,208.00","","-2.34%"
"01/22/2020","1,237.00","1,237.00","1,237.00","1,237.00","","0.81%"
"01/21/2020","1,227.00","1,227.00","1,227.00","1,227.00","","0.08%"
"01/20/2020","1,226.00","1,226.00","1,226.00","1,226.00","","-1.21%"
"01/17/2020","1,241.00","1,241.00","1,241.00","1,241.00","","-4.90%"
"01/16/2020","1,305.00","1,305.00","1,305.00","1,305.00","","-2.61%"
"01/15/2020","1,340.00","1,340.00","1,340.00","1,340.00","","-4.01%"
"01/14/2020","1,396.00","1,396.00","1,396.00","1,396.00","","-3.59%"
"01/13/2020","1,448.00","1,448.00","1,448.00","1,448.00","","-1.70%"
"01/10/2020","1,473.00","1,473.00","1,473.00","1,473.00","","-2.32%"
"01/09/2020","1,508.00","1,508.00","1,508.00","1,508.00","","-0.79%"
"01/08/2020","1,520.00","1,520.00","1,520.00","1,520.00","","0.73%"
"01/07/2020","1,509.00","1,509.00","1,509.00","1,509.00","","0.60%"
"01/06/2020","1,500.00","1,500.00","1,500.00","1,500.00","","-1.12%"
"01/03/2020","1,517.00","1,517.00","1,517.00","1,517.00","","0.93%"
"01/02/2020","1,503.00","1,503.00","1,503.00","1,503.00","","-5.89%"
"12/24/2019","1,597.00","1,597.00","1,597.00","1,597.00","","1.08%"
"12/23/2019","1,580.00","1,580.00","1,580.00","1,580.00","","-0.57%"
"12/20/2019","1,589.00","1,589.00","1,589.00","1,589.00","","1.86%"
"12/19/2019","1,560.00","1,560.00","1,560.00","1,560.00","","0.97%"
"12/18/2019","1,545.00","1,545.00","1,545.00","1,545.00","","2.39%"
"12/17/2019","1,509.00","1,509.00","1,509.00","1,509.00","","3.71%"
"12/16/2019","1,455.00","1,455.00","1,455.00","1,455.00","","1.04%"
"12/13/2019","1,440.00","1,440.00","1,440.00","1,440.00","","1.48%"
"12/12/2019","1,419.00","1,419.00","1,419.00","1,419.00","","0.35%"
"12/11/2019","1,414.00","1,414.00","1,414.00","1,414.00","","2.84%"
"12/10/2019","1,375.00","1,375.00","1,375.00","1,375.00","","2.77%"
"12/09/2019","1,338.00","1,338.00","1,338.00","1,338.00","","1.75%"
"12/06/2019","1,315.00","1,315.00","1,315.00","1,315.00","","2.26%"
"12/05/2019","1,286.00","1,286.00","1,286.00","1,286.00","","2.14%"
"12/04/2019","1,259.00","1,259.00","1,259.00","1,259.00","","1.78%"
"12/03/2019","1,237.00","1,237.00","1,237.00","1,237.00","","-1.20%"
"12/02/2019","1,252.00","1,252.00","1,252.00","1,252.00","","-1.18%"
"11/29/2019","1,267.00","1,267.00","1,267.00","1,267.00","","-1.25%"
"11/28/2019","1,283.00","1,283.00","1,283.00","1,283.00","","-1.38%"
"11/27/2019","1,301.00","1,301.00","1,301.00","1,301.00","","0.31%"
"11/26/2019","1,297.00","1,297.00","1,297.00","1,297.00","","1.65%"
"11/25/2019","1,276.00","1,276.00","1,276.00","1,276.00","","-1.54%"
"11/22/2019","1,296.00","1,296.00","1,296.00","1,296.00","","1.57%"
"11/21/2019","1,276.00","1,276.00","1,276.00","1,276.00","","3.32%"
"11/20/2019","1,235.00","1,235.00","1,235.00","1,235.00","","3.43%"
"11/19/2019","1,194.00","1,194.00","1,194.00","1,194.00","","4.46%"
"11/18/2019","1,143.00","1,143.00","1,143.00","1,143.00","","2.14%"
"11/15/2019","1,119.00","1,119.00","1,119.00","1,119.00","","3.42%"
"11/14/2019","1,082.00","1,082.00","1,082.00","1,082.00","","9.96%"
"11/13/2019","984.00","984.00","984.00","984.00","","4.57%"
"11/12/2019","941.00","941.00","941.00","941.00","","4.32%"
"11/11/2019","902.00","902.00","902.00","902.00","","0.33%"
"11/08/2019","899.00","899.00","899.00","899.00","","-1.64%"
"11/07/2019","914.00","914.00","914.00","914.00","","-2.56%"
"11/06/2019","938.00","938.00","938.00","938.00","","-3.00%"
"11/05/2019","967.00","967.00","967.00","967.00","","-4.35%"
"11/04/2019","1,011.00","1,011.00","1,011.00","1,011.00","","-1.75%"
"11/01/2019","1,029.00","1,029.00","1,029.00","1,029.00","","-1.06%"
"10/31/2019","1,040.00","1,040.00","1,040.00","1,040.00","","-1.42%"
"10/30/2019","1,055.00","1,055.00","1,055.00","1,055.00","","-4.18%"
"10/29/2019","1,101.00","1,101.00","1,101.00","1,101.00","","-3.76%"
"10/28/2019","1,144.00","1,144.00","1,144.00","1,144.00","","-3.46%"
"10/25/2019","1,185.00","1,185.00","1,185.00","1,185.00","","-3.42%"
"10/24/2019","1,227.00","1,227.00","1,227.00","1,227.00","","-4.29%"
"10/23/2019","1,282.00","1,282.00","1,282.00","1,282.00","","-2.29%"
"10/22/2019","1,312.00","1,312.00","1,312.00","1,312.00","","-4.65%"
"10/21/2019","1,376.00","1,376.00","1,376.00","1,376.00","","-3.91%"
"10/18/2019","1,432.00","1,432.00","1,432.00","1,432.00","","-6.53%"
"10/17/2019","1,532.00","1,532.00","1,532.00","1,532.00","","-6.64%"
"10/16/2019","1,641.00","1,641.00","1,641.00","1,641.00","","-8.68%"
"10/15/2019","1,797.00","1,797.00","1,797.00","1,797.00","","-8.22%"
"10/14/2019","1,958.00","1,958.00","1,958.00","1,958.00","","0.88%"
"10/11/2019","1,941.00","1,941.00","1,941.00","1,941.00","","24.34%"
"10/10/2019","1,561.00","1,561.00","1,561.00","1,561.00","","8.25%"
"10/09/2019","1,442.00","1,442.00","1,442.00","1,442.00","","6.42%"
"10/08/2019","1,355.00","1,355.00","1,355.00","1,355.00","","7.71%"
"10/07/2019","1,258.00","1,258.00","1,258.00","1,258.00","","5.63%"
"10/04/2019","1,191.00","1,191.00","1,191.00","1,191.00","","6.06%"
"10/03/2019","1,123.00","1,123.00","1,123.00","1,123.00","","8.71%"
"10/02/2019","1,033.00","1,033.00","1,033.00","1,033.00","","3.51%"
"10/01/2019","998.00","998.00","998.00","998.00","","3.85%"
"09/30/2019","961.00","961.00","961.00","961.00","","2.78%"
"09/27/2019","935.00","935.00","935.00","935.00","","6.74%"
"09/26/2019","876.00","876.00","876.00","876.00","","3.06%"
"09/25/2019","850.00","850.00","850.00","850.00","","0.12%"
"09/24/2019","849.00","849.00","849.00","849.00","","1.92%"
"09/23/2019","833.00","833.00","833.00","833.00","","0.60%"
"09/20/2019","828.00","828.00","828.00","828.00","","4.15%"
"09/19/2019","795.00","795.00","795.00","795.00","","2.32%"
"09/18/2019","777.00","777.00","777.00","777.00","","2.91%"
"09/17/2019","755.00","755.00","755.00","755.00","","3.57%"
"09/16/2019","729.00","729.00","729.00","729.00","","2.97%"
"09/13/2019","708.00","708.00","708.00","708.00","","0.28%"
"09/12/2019","706.00","706.00","706.00","706.00","","1.44%"
"09/11/2019","696.00","696.00","696.00","696.00","","1.46%"
"09/10/2019","686.00","686.00","686.00","686.00","","0.15%"
"09/09/2019","685.00","685.00","685.00","685.00","","0.29%"
"09/06/2019","683.00","683.00","683.00","683.00","","1.04%"
"09/05/2019","676.00","676.00","676.00","676.00","","1.35%"
"09/04/2019","667.00","667.00","667.00","667.00","","2.46%"
"09/03/2019","651.00","651.00","651.00","651.00","","-0.46%"
"09/02/2019","654.00","654.00","654.00","654.00","","-0.30%"
"08/30/2019","656.00","656.00","656.00","656.00","","-0.61%"
"08/29/2019","660.00","660.00","660.00","660.00","","-0.60%"
"08/28/2019","664.00","664.00","664.00","664.00","","0.15%"
"08/27/2019","663.00","663.00","663.00","663.00","","0.15%"
"08/23/2019","662.00","662.00","662.00","662.00","","0.91%"
"08/22/2019","656.00","656.00","656.00","656.00","","-0.46%"
"08/21/2019","659.00","659.00","659.00","659.00","","0.30%"
"08/20/2019","657.00","657.00","657.00","657.00","","1.23%"
"08/19/2019","649.00","649.00","649.00","649.00","","0.46%"
"08/16/2019","646.00","646.00","646.00","646.00","","2.38%"
"08/15/2019","631.00","631.00","631.00","631.00","","0.64%"
"08/14/2019","627.00","627.00","627.00","627.00","","0.00%"
"08/13/2019","627.00","627.00","627.00","627.00","","0.16%"
"08/12/2019","626.00","626.00","626.00","626.00","","-0.16%"
"08/09/2019","627.00","627.00","627.00","627.00","","-0.16%"
"08/08/2019","628.00","628.00","628.00","628.00","","0.32%"
"08/07/2019","626.00","626.00","626.00","626.00","","1.46%"
"08/06/2019","617.00","617.00","617.00","617.00","","0.00%"
"08/05/2019","617.00","617.00","617.00","617.00","","-0.64%"
"08/02/2019","621.00","621.00","621.00","621.00","","0.16%"
"08/01/2019","620.00","620.00","620.00","620.00","","-0.16%"
"07/31/2019","621.00","621.00","621.00","621.00","","-0.48%"
"07/30/2019","624.00","624.00","624.00","624.00","","-1.27%"
"07/29/2019","632.00","632.00","632.00","632.00","","-0.32%"
"07/26/2019","634.00","634.00","634.00","634.00","","0.00%"
"07/25/2019","634.00","634.00","634.00","634.00","","0.96%"
"07/24/2019","628.00","628.00","628.00","628.00","","0.32%"
"07/23/2019","626.00","626.00","626.00","626.00","","0.32%"
"07/22/2019","624.00","624.00","624.00","624.00","","0.32%"
"07/19/2019","622.00","622.00","622.00","622.00","","-0.48%"
"07/18/2019","625.00","625.00","625.00","625.00","","-0.32%"
"07/17/2019","627.00","627.00","627.00","627.00","","0.64%"
"07/16/2019","623.00","623.00","623.00","623.00","","-0.64%"
"07/15/2019","627.00","627.00","627.00","627.00","","-0.16%"
"07/12/2019","628.00","628.00","628.00","628.00","","-0.48%"
"07/11/2019","631.00","631.00","631.00","631.00","","-0.32%"
"07/10/2019","633.00","633.00","633.00","633.00","","-1.09%"
"07/09/2019","640.00","640.00","640.00","640.00","","-0.78%"
"07/08/2019","645.00","645.00","645.00","645.00","","-0.77%"
"07/05/2019","650.00","650.00","650.00","650.00","","-0.31%"
"07/04/2019","652.00","652.00","652.00","652.00","","-1.21%"
"07/03/2019","660.00","660.00","660.00","660.00","","-1.93%"
"07/02/2019","673.00","673.00","673.00","673.00","","-0.88%"
"07/01/2019","679.00","679.00","679.00","679.00","","-0.15%"
"06/28/2019","680.00","680.00","680.00","680.00","","0.44%"
"06/27/2019","677.00","677.00","677.00","677.00","","-0.15%"
"06/26/2019","678.00","678.00","678.00","678.00","","-0.15%"
"06/25/2019","679.00","679.00","679.00","679.00","","0.15%"
"06/24/2019","678.00","678.00","678.00","678.00","","-0.15%"
"06/21/2019","679.00","679.00","679.00","679.00","","-0.29%"
"06/20/2019","681.00","681.00","681.00","681.00","","0.74%"
"06/19/2019","676.00","676.00","676.00","676.00","","-0.15%"
"06/18/2019","677.00","677.00","677.00","677.00","","1.35%"
"06/17/2019","668.00","668.00","668.00","668.00","","0.91%"
"06/14/2019","662.00","662.00","662.00","662.00","","0.76%"
"06/13/2019","657.00","657.00","657.00","657.00","","0.61%"
"06/12/2019","653.00","653.00","653.00","653.00","","-0.15%"
"06/11/2019","654.00","654.00","654.00","654.00","","1.40%"
"06/10/2019","645.00","645.00","645.00","645.00","","0.31%"
"06/07/2019","643.00","643.00","643.00","643.00","","1.26%"
"06/06/2019","635.00","635.00","635.00","635.00","","0.47%"
"06/05/2019","632.00","632.00","632.00","632.00","","-0.16%"
"06/04/2019","633.00","633.00","633.00","633.00","","-0.16%"
"06/03/2019","634.00","634.00","634.00","634.00","","-0.31%"
"05/31/2019","636.00","636.00","636.00","636.00","","-1.09%"
"05/30/2019","643.00","643.00","643.00","643.00","","-1.23%"
"05/29/2019","651.00","651.00","651.00","651.00","","-1.06%"
"05/28/2019","658.00","658.00","658.00","658.00","","-1.05%"
"05/24/2019","665.00","665.00","665.00","665.00","","-0.15%"
"05/23/2019","666.00","666.00","666.00","666.00","","-0.89%"
"05/22/2019","672.00","672.00","672.00","672.00","","-0.15%"
"05/21/2019","673.00","673.00","673.00","673.00","","-0.15%"
"05/20/2019","674.00","674.00","674.00","674.00","","-0.59%"
"05/17/2019","678.00","678.00","678.00","678.00","","-0.73%"
"05/16/2019","683.00","683.00","683.00","683.00","","-2.01%"
"05/15/2019","697.00","697.00","697.00","697.00","","-0.99%"
"05/14/2019","704.00","704.00","704.00","704.00","","0.14%"
"05/13/2019","703.00","703.00","703.00","703.00","","0.86%"
"05/10/2019","697.00","697.00","697.00","697.00","","2.50%"
"05/09/2019","680.00","680.00","680.00","680.00","","1.19%"
"05/08/2019","672.00","672.00","672.00","672.00","","1.51%"
"05/07/2019","662.00","662.00","662.00","662.00","","2.64%"
"05/03/2019","645.00","645.00","645.00","645.00","","1.10%"
"05/02/2019","638.00","638.00","638.00","638.00","","0.47%"
"05/01/2019","635.00","635.00","635.00","635.00","","0.16%"
"04/30/2019","634.00","634.00","634.00","634.00","","-0.63%"
"04/29/2019","638.00","638.00","638.00","638.00","","-0.31%"
"04/26/2019","640.00","640.00","640.00","640.00","","0.79%"
"04/25/2019","635.00","635.00","635.00","635.00","","-0.16%"
"04/24/2019","636.00","636.00","636.00","636.00","","-1.24%"
"04/23/2019","644.00","644.00","644.00","644.00","","-1.38%"
"04/18/2019","653.00","653.00","653.00","653.00","","0.15%"
"04/17/2019","652.00","652.00","652.00","652.00","","1.40%"
"04/16/2019","643.00","643.00","643.00","643.00","","0.63%"
"04/15/2019","639.00","639.00","639.00","639.00","","0.00%"
"04/12/2019","639.00","639.00","639.00","639.00","","0.79%"
"04/11/2019","634.00","634.00","634.00","634.00","","2.26%"
"04/10/2019","620.00","620.00","620.00","620.00","","0.32%"
"04/09/2019","618.00","618.00","618.00","618.00","","1.31%"
"04/08/2019","610.00","610.00","610.00","610.00","","-1.13%"
"04/05/2019","617.00","617.00","617.00","617.00","","-0.16%"
"04/04/2019","618.00","618.00","618.00","618.00","","-0.80%"
"04/03/2019","623.00","623.00","623.00","623.00","","-1.42%"
"04/02/2019","632.00","632.00","632.00","632.00","","-1.25%"
"04/01/2019","640.00","640.00","640.00","640.00","","-1.23%"
"03/29/2019","648.00","648.00","648.00","648.00","","-0.46%"
"03/28/2019","651.00","651.00","651.00","651.00","","-1.81%"
"03/27/2019","663.00","663.00","663.00","663.00","","-2.21%"
"03/26/2019","678.00","678.00","678.00","678.00","","-1.45%"
"03/25/2019","688.00","688.00","688.00","688.00","","-1.01%"
"03/22/2019","695.00","695.00","695.00","695.00","","-0.71%"
"03/21/2019","700.00","700.00","700.00","700.00","","-0.71%"
"03/20/2019","705.00","705.00","705.00","705.00","","-1.40%"
"03/19/2019","715.00","715.00","715.00","715.00","","-2.05%"
"03/18/2019","730.00","730.00","730.00","730.00","","-0.68%"
"03/15/2019","735.00","735.00","735.00","735.00","","-0.27%"
"03/14/2019","737.00","737.00","737.00","737.00","","-0.41%"
"03/13/2019","740.00","740.00","740.00","740.00","","-0.40%"
"03/12/2019","743.00","743.00","743.00","743.00","","0.81%"
"03/11/2019","737.00","737.00","737.00","737.00","","-0.67%"
"03/08/2019","742.00","742.00","742.00","742.00","","-0.67%"
"03/07/2019","747.00","747.00","747.00","747.00","","-0.80%"
"03/06/2019","753.00","753.00","753.00","753.00","","-0.13%"
"03/05/2019","754.00","754.00","754.00","754.00","","-1.05%"
"03/04/2019","762.00","762.00","762.00","762.00","","-1.55%"
"03/01/2019","774.00","774.00","774.00","774.00","","-0.90%"
"02/28/2019","781.00","781.00","781.00","781.00","","-1.88%"
"02/27/2019","796.00","796.00","796.00","796.00","","-0.38%"
"02/26/2019","799.00","799.00","799.00","799.00","","-0.25%"
"02/25/2019","801.00","801.00","801.00","801.00","","-2.67%"
"02/22/2019","823.00","823.00","823.00","823.00","","-0.60%"
"02/21/2019","828.00","828.00","828.00","828.00","","-0.36%"
"02/20/2019","831.00","831.00","831.00","831.00","","0.36%"
"02/19/2019","828.00","828.00","828.00","828.00","","1.10%"
"02/18/2019","819.00","819.00","819.00","819.00","","0.12%"
"02/15/2019","818.00","818.00","818.00","818.00","","1.49%"
"02/14/2019","806.00","806.00","806.00","806.00","","1.00%"
"02/13/2019","798.00","798.00","798.00","798.00","","1.01%"
"02/12/2019","790.00","790.00","790.00","790.00","","-0.13%"
"02/11/2019","791.00","791.00","791.00","791.00","","-0.50%"
"02/08/2019","795.00","795.00","795.00","795.00","","-0.25%"
"02/07/2019","797.00","797.00","797.00","797.00","","-0.99%"
"02/06/2019","805.00","805.00","805.00","805.00","","-0.12%"
"02/05/2019","806.00","806.00","806.00","806.00","","-2.18%"
"02/04/2019","824.00","824.00","824.00","824.00","","-2.25%"
"02/01/2019","843.00","843.00","843.00","843.00","","-0.59%"
"01/31/2019","848.00","848.00","848.00","848.00","","-1.28%"
"01/30/2019","859.00","859.00","859.00","859.00","","-1.49%"
"01/29/2019","872.00","872.00","872.00","872.00","","-0.23%"
"01/28/2019","874.00","874.00","874.00","874.00","","-0.34%"
"01/25/2019","877.00","877.00","877.00","877.00","","0.23%"
"01/24/2019","875.00","875.00","875.00","875.00","","1.04%"
"01/23/2019","866.00","866.00","866.00","866.00","","-0.23%"
"01/22/2019","868.00","868.00","868.00","868.00","","-0.80%"
"01/21/2019","875.00","875.00","875.00","875.00","","0.23%"
"01/18/2019","873.00","873.00","873.00","873.00","","-2.02%"
"01/17/2019","891.00","891.00","891.00","891.00","","-0.89%"
"01/16/2019","899.00","899.00","899.00","899.00","","-2.28%"
"01/15/2019","920.00","920.00","920.00","920.00","","-0.54%"
"01/14/2019","925.00","925.00","925.00","925.00","","-0.43%"
"01/11/2019","929.00","929.00","929.00","929.00","","-0.11%"
"01/10/2019","930.00","930.00","930.00","930.00","","-2.82%"
"01/09/2019","957.00","957.00","957.00","957.00","","-1.03%"
"01/08/2019","967.00","967.00","967.00","967.00","","-0.62%"
"01/07/2019","973.00","973.00","973.00","973.00","","-0.92%"
"01/04/2019","982.00","982.00","982.00","982.00","","-1.70%"
"01/03/2019","999.00","999.00","999.00","999.00","","-0.99%"
"01/02/2019","1,009.00","1,009.00","1,009.00","1,009.00","","-19.67%"
"12/21/2018","1,256.00","1,256.00","1,256.00","1,256.00","","-0.16%"
"12/20/2018","1,258.00","1,258.00","1,258.00","1,258.00","","-0.63%"
"12/19/2018","1,266.00","1,266.00","1,266.00","1,266.00","","2.10%"
"12/18/2018","1,240.00","1,240.00","1,240.00","1,240.00","","0.81%"
"12/17/2018","1,230.00","1,230.00","1,230.00","1,230.00","","0.57%"
"12/14/2018","1,223.00","1,223.00","1,223.00","1,223.00","","0.00%"
"12/13/2018","1,223.00","1,223.00","1,223.00","1,223.00","","0.41%"
"12/12/2018","1,218.00","1,218.00","1,218.00","1,218.00","","0.50%"
"12/11/2018","1,212.00","1,212.00","1,212.00","1,212.00","","2.71%"
"12/10/2018","1,180.00","1,180.00","1,180.00","1,180.00","","1.11%"
"12/07/2018","1,167.00","1,167.00","1,167.00","1,167.00","","-0.09%"
"12/06/2018","1,168.00","1,168.00","1,168.00","1,168.00","","0.69%"
"12/05/2018","1,160.00","1,160.00","1,160.00","1,160.00","","1.22%"
"12/04/2018","1,146.00","1,146.00","1,146.00","1,146.00","","1.51%"
"12/03/2018","1,129.00","1,129.00","1,129.00","1,129.00","","-0.27%"
"11/30/2018","1,132.00","1,132.00","1,132.00","1,132.00","","-0.26%"
"11/29/2018","1,135.00","1,135.00","1,135.00","1,135.00","","0.18%"
"11/28/2018","1,133.00","1,133.00","1,133.00","1,133.00","","0.18%"
"11/27/2018","1,131.00","1,131.00","1,131.00","1,131.00","","0.35%"
"11/26/2018","1,127.00","1,127.00","1,127.00","1,127.00","","-0.27%"
"11/23/2018","1,130.00","1,130.00","1,130.00","1,130.00","","0.36%"
"11/22/2018","1,126.00","1,126.00","1,126.00","1,126.00","","1.99%"
"11/21/2018","1,104.00","1,104.00","1,104.00","1,104.00","","-0.27%"
"11/20/2018","1,107.00","1,107.00","1,107.00","1,107.00","","0.36%"
"11/19/2018","1,103.00","1,103.00","1,103.00","1,103.00","","-0.27%"
"11/16/2018","1,106.00","1,106.00","1,106.00","1,106.00","","0.64%"
"11/15/2018","1,099.00","1,099.00","1,099.00","1,099.00","","0.73%"
"11/14/2018","1,091.00","1,091.00","1,091.00","1,091.00","","0.83%"
"11/13/2018","1,082.00","1,082.00","1,082.00","1,082.00","","-0.37%"
"11/12/2018","1,086.00","1,086.00","1,086.00","1,086.00","","-0.55%"
"11/09/2018","1,092.00","1,092.00","1,092.00","1,092.00","","-0.46%"
"11/08/2018","1,097.00","1,097.00","1,097.00","1,097.00","","-0.63%"
"11/07/2018","1,104.00","1,104.00","1,104.00","1,104.00","","-1.08%"
"11/06/2018","1,116.00","1,116.00","1,116.00","1,116.00","","-1.59%"
"11/05/2018","1,134.00","1,134.00","1,134.00","1,134.00","","-0.79%"
"11/02/2018","1,143.00","1,143.00","1,143.00","1,143.00","","-0.78%"
"11/01/2018","1,152.00","1,152.00","1,152.00","1,152.00","","-0.43%"
"10/31/2018","1,157.00","1,157.00","1,157.00","1,157.00","","0.61%"
"10/30/2018","1,150.00","1,150.00","1,150.00","1,150.00","","-0.26%"
"10/29/2018","1,153.00","1,153.00","1,153.00","1,153.00","","1.05%"
"10/26/2018","1,141.00","1,141.00","1,141.00","1,141.00","","1.78%"
"10/25/2018","1,121.00","1,121.00","1,121.00","1,121.00","","2.00%"
"10/24/2018","1,099.00","1,099.00","1,099.00","1,099.00","","3.10%"
"10/23/2018","1,066.00","1,066.00","1,066.00","1,066.00","","1.43%"
"10/22/2018","1,051.00","1,051.00","1,051.00","1,051.00","","2.64%"
"10/19/2018","1,024.00","1,024.00","1,024.00","1,024.00","","3.64%"
"10/18/2018","988.00","988.00","988.00","988.00","","2.60%"
"10/17/2018","963.00","963.00","963.00","963.00","","1.69%"
"10/16/2018","947.00","947.00","947.00","947.00","","2.71%"
"10/15/2018","922.00","922.00","922.00","922.00","","0.11%"
"10/12/2018","921.00","921.00","921.00","921.00","","0.88%"
"10/11/2018","913.00","913.00","913.00","913.00","","2.58%"
"10/10/2018","890.00","890.00","890.00","890.00","","1.71%"
"10/09/2018","875.00","875.00","875.00","875.00","","1.98%"
"10/08/2018","858.00","858.00","858.00","858.00","","0.59%"
"10/05/2018","853.00","853.00","853.00","853.00","","1.91%"
"10/04/2018","837.00","837.00","837.00","837.00","","3.59%"
"10/03/2018","808.00","808.00","808.00","808.00","","0.87%"
"10/02/2018","801.00","801.00","801.00","801.00","","1.01%"
"10/01/2018","793.00","793.00","793.00","793.00","","0.25%"
"09/28/2018","791.00","791.00","791.00","791.00","","-1.74%"
"09/27/2018","805.00","805.00","805.00","805.00","","0.12%"
"09/26/2018","804.00","804.00","804.00","804.00","","0.37%"
"09/25/2018","801.00","801.00","801.00","801.00","","0.88%"
"09/24/2018","794.00","794.00","794.00","794.00","","0.38%"
"09/21/2018","791.00","791.00","791.00","791.00","","1.41%"
"09/20/2018","780.00","780.00","780.00","780.00","","0.91%"
"09/19/2018","773.00","773.00","773.00","773.00","","0.91%"
"09/18/2018","766.00","766.00","766.00","766.00","","0.39%"
"09/17/2018","763.00","763.00","763.00","763.00","","-0.26%"
"09/14/2018","765.00","765.00","765.00","765.00","","-0.65%"
"09/13/2018","770.00","770.00","770.00","770.00","","0.13%"
"09/12/2018","769.00","769.00","769.00","769.00","","-0.65%"
"09/11/2018","774.00","774.00","774.00","774.00","","-1.28%"
"09/10/2018","784.00","784.00","784.00","784.00","","-0.13%"
"09/07/2018","785.00","785.00","785.00","785.00","","0.90%"
"09/06/2018","778.00","778.00","778.00","778.00","","0.00%"
"09/05/2018","778.00","778.00","778.00","778.00","","0.78%"
"09/04/2018","772.00","772.00","772.00","772.00","","-1.03%"
"09/03/2018","780.00","780.00","780.00","780.00","","-0.76%"
"08/31/2018","786.00","786.00","786.00","786.00","","-0.13%"
"08/30/2018","787.00","787.00","787.00","787.00","","-0.25%"
"08/29/2018","789.00","789.00","789.00","789.00","","-0.75%"
"08/28/2018","795.00","795.00","795.00","795.00","","-1.12%"
"08/24/2018","804.00","804.00","804.00","804.00","","1.26%"
"08/23/2018","794.00","794.00","794.00","794.00","","0.38%"
"08/22/2018","791.00","791.00","791.00","791.00","","-0.13%"
"08/21/2018","792.00","792.00","792.00","792.00","","2.33%"
"08/20/2018","774.00","774.00","774.00","774.00","","2.79%"
"08/17/2018","753.00","753.00","753.00","753.00","","2.31%"
"08/16/2018","736.00","736.00","736.00","736.00","","0.68%"
"08/15/2018","731.00","731.00","731.00","731.00","","1.11%"
"08/14/2018","723.00","723.00","723.00","723.00","","1.12%"
"08/13/2018","715.00","715.00","715.00","715.00","","0.28%"
"08/10/2018","713.00","713.00","713.00","713.00","","-0.56%"
"08/09/2018","717.00","717.00","717.00","717.00","","-1.10%"
"08/08/2018","725.00","725.00","725.00","725.00","","-1.09%"
"08/07/2018","733.00","733.00","733.00","733.00","","-2.14%"
"08/06/2018","749.00","749.00","749.00","749.00","","-1.19%"
"08/03/2018","758.00","758.00","758.00","758.00","","0.26%"
"08/02/2018","756.00","756.00","756.00","756.00","","-0.53%"
"08/01/2018","760.00","760.00","760.00","760.00","","-1.04%"
"07/31/2018","768.00","768.00","768.00","768.00","","0.00%"
"07/30/2018","768.00","768.00","768.00","768.00","","1.19%"
"07/27/2018","759.00","759.00","759.00","759.00","","0.53%"
"07/26/2018","755.00","755.00","755.00","755.00","","0.27%"
"07/25/2018","753.00","753.00","753.00","753.00","","0.67%"
"07/24/2018","748.00","748.00","748.00","748.00","","2.89%"
"07/23/2018","727.00","727.00","727.00","727.00","","0.55%"
"07/20/2018","723.00","723.00","723.00","723.00","","1.40%"
"07/19/2018","713.00","713.00","713.00","713.00","","-0.14%"
"07/18/2018","714.00","714.00","714.00","714.00","","-1.24%"
"07/17/2018","723.00","723.00","723.00","723.00","","-2.03%"
"07/16/2018","738.00","738.00","738.00","738.00","","-0.81%"
"07/13/2018","744.00","744.00","744.00","744.00","","0.81%"
"07/12/2018","738.00","738.00","738.00","738.00","","-0.40%"
"07/11/2018","741.00","741.00","741.00","741.00","","1.23%"
"07/10/2018","732.00","732.00","732.00","732.00","","0.41%"
